Employee Number,Month,Day,Login,Logout
10021,11,1,9:34,18:28
10022,11,1,9:04,18:41
10023,11,1,9:59,20:08
10024,11,1,10:24,20:07
10025,11,1,9:17,17:57
10026,11,1,8:45,15:49
10027,11,1,10:46,20:19
10028,11,1,8:10,15:45
10029,11,1,9:33,19:54
10030,11,1,8:39,16:23
10031,11,1,8:35,17:30
10032,11,1,10:48,21:08
10033,11,1,9:34,18:58
10034,11,1,9:14,17:21
10001,11,4,8:47,16:13
10002,11,4,9:50,19:34
10003,11,4,8:36,16:12
10004,11,4,8:52,16:22
10005,11,4,10:51,18:10
10006,11,4,9:41,18:50
10007,11,4,9:36,19:41
10008,11,4,9:57,18:21
10009,11,4,9:51,18:51
10010,11,4,8:26,16:39
10011,11,4,10:29,19:19
10012,11,4,10:10,20:02
10013,11,4,9:26,19:48
10014,11,4,10:06,17:17
10015,11,4,9:04,16:44
10016,11,4,9:48,19:26
10017,11,4,9:34,17:48
10018,11,4,10:12,19:32
10019,11,4,10:25,17:55
10020,11,4,8:05,16:11
10021,11,4,8:49,17:38
10022,11,4,8:57,18:19
10023,11,4,8:22,17:43
10024,11,4,8:11,18:42
10025,11,4,10:43,21:39
10026,11,4,9:17,16:29
10027,11,4,9:12,17:36
10028,11,4,9:09,17:10
10029,11,4,8:17,18:40
10030,11,4,9:17,19:37
10031,11,4,8:00,15:42
10032,11,4,9:04,19:36
10033,11,4,10:29,20:14
10034,11,4,8:53,17:54
10001,11,5,10:41,20:15
10002,11,5,8:32,18:29
10003,11,5,10:53,20:32
10004,11,5,8:18,15:33
10005,11,5,10:06,21:04
10006,11,5,10:24,20:21
10007,11,5,9:31,20:28
10008,11,5,9:02,17:14
10009,11,5,8:43,19:05
10010,11,5,10:15,20:01
10011,11,5,10:41,19:02
10012,11,5,9:18,19:39
10013,11,5,9:00,18:30
10014,11,5,9:58,17:47
10015,11,5,8:01,17:14
10016,11,5,8:50,18:05
10017,11,5,8:02,17:19
10018,11,5,8:40,18:18
10019,11,5,8:22,17:19
10020,11,5,9:58,20:53
10021,11,5,9:55,17:43
10022,11,5,8:26,18:49
10023,11,5,8:27,16:12
10024,11,5,10:34,17:45
10025,11,5,10:20,20:47
10026,11,5,8:07,16:34
10027,11,5,8:57,17:00
10028,11,5,10:35,19:19
10029,11,5,9:03,16:11
10030,11,5,8:15,18:28
10031,11,5,9:11,16:22
10032,11,5,10:51,18:49
10033,11,5,9:18,19:58
10034,11,5,10:54,21:17
10001,11,6,10:59,21:20
10002,11,6,9:50,17:52
10003,11,6,10:40,20:34
10004,11,6,10:12,20:49
10005,11,6,8:43,15:45
10006,11,6,10:49,19:59
10007,11,6,8:23,18:52
10008,11,6,8:56,19:41
10009,11,6,8:23,18:52
10010,11,6,8:33,16:27
10011,11,6,8:31,16:55
10012,11,6,8:13,15:46
10013,11,6,10:25,20:37
10014,11,6,10:44,20:57
10015,11,6,8:14,17:46
10016,11,6,10:52,19:26
10017,11,6,8:06,17:06
10018,11,6,8:06,15:31
10019,11,6,10:12,20:42
10020,11,6,9:08,19:20
10021,11,6,8:28,17:01
10022,11,6,9:18,19:58
10023,11,6,8:44,19:23
10024,11,6,9:08,19:23
10025,11,6,10:54,21:35
10026,11,6,8:15,16:43
10027,11,6,10:49,18:55
10028,11,6,8:44,16:17
10029,11,6,10:19,20:21
10030,11,6,9:32,19:35
10031,11,6,8:18,18:57
10032,11,6,8:00,15:01
10033,11,6,8:15,17:25
10034,11,6,8:56,19:18
10001,11,7,8:36,18:33
10002,11,7,8:34,19:13
10003,11,7,10:54,21:20
10004,11,7,8:50,19:46
10005,11,7,8:09,16:14
10006,11,7,10:38,17:56
10007,11,7,9:07,19:38
10008,11,7,9:17,19:50
10009,11,7,10:15,19:34
10010,11,7,10:49,19:29
10011,11,7,9:40,20:19
10012,11,7,9:24,19:44
10013,11,7,8:15,18:38
10014,11,7,9:54,18:05
10015,11,7,8:59,18:10
10016,11,7,10:07,20:39
10017,11,7,9:17,19:46
10018,11,7,10:15,17:38
10019,11,7,9:22,19:20
10020,11,7,8:33,18:17
10021,11,7,8:06,16:59
10022,11,7,9:09,17:10
10023,11,7,8:20,17:09
10024,11,7,10:08,19:23
10025,11,7,10:43,20:58
10026,11,7,8:34,15:58
10027,11,7,8:56,19:30
10028,11,7,8:07,15:59
10029,11,7,10:57,19:21
10030,11,7,8:00,18:48
10031,11,7,10:10,19:09
10032,11,7,10:12,19:43
10033,11,7,10:55,19:42
10034,11,7,9:57,20:13
10001,11,8,9:11,16:49
10002,11,8,10:26,19:25
10003,11,8,9:42,19:48
10004,11,8,9:56,17:57
10005,11,8,8:22,17:05
10006,11,8,10:54,21:47
10007,11,8,10:30,19:24
10008,11,8,9:55,19:53
10009,11,8,10:47,20:14
10010,11,8,8:39,17:43
10011,11,8,8:31,18:17
10012,11,8,9:02,17:12
10013,11,8,9:56,18:08
10014,11,8,8:24,15:24
10015,11,8,10:43,21:08
10016,11,8,8:15,18:04
10017,11,8,9:00,18:03
10018,11,8,9:44,17:28
10019,11,8,8:38,19:25
10020,11,8,9:52,20:41
10021,11,8,10:15,18:27
10022,11,8,9:56,20:28
10023,11,8,10:16,17:29
10024,11,8,9:53,20:13
10025,11,8,10:47,20:56
10026,11,8,9:45,17:16
10027,11,8,8:05,17:36
10028,11,8,10:04,17:30
10029,11,8,10:59,21:01
10030,11,8,10:09,19:09
10031,11,8,10:54,20:38
10032,11,8,8:35,18:08
10033,11,8,8:39,17:58
10034,11,8,9:38,19:09
10001,11,11,10:00,17:54
10002,11,11,10:45,19:52
10003,11,11,10:20,20:57
10004,11,11,10:29,18:25
10005,11,11,10:56,18:58
10006,11,11,10:39,18:37
10007,11,11,9:57,20:50
10008,11,11,9:28,16:57
10009,11,11,9:10,17:01
10010,11,11,10:39,17:53
10011,11,11,8:36,19:17
10012,11,11,9:38,17:13
10013,11,11,9:51,18:02
10014,11,11,9:05,19:28
10015,11,11,8:15,15:40
10016,11,11,10:03,19:58
10017,11,11,8:53,18:09
10018,11,11,8:15,15:52
10019,11,11,9:57,19:21
10020,11,11,10:18,18:36
10021,11,11,8:38,18:45
10022,11,11,8:58,16:44
10023,11,11,9:58,19:04
10024,11,11,8:04,16:02
10025,11,11,9:58,18:18
10026,11,11,10:49,19:31
10027,11,11,10:30,20:35
10028,11,11,9:08,19:41
10029,11,11,9:15,16:19
10030,11,11,10:10,18:16
10031,11,11,8:32,17:42
10032,11,11,9:24,20:21
10033,11,11,8:59,16:00
10034,11,11,10:56,21:00
10001,11,12,10:01,19:00
10002,11,12,8:26,18:36
10003,11,12,10:36,20:45
10004,11,12,9:50,17:57
10005,11,12,9:43,18:47
10006,11,12,8:00,18:11
10007,11,12,9:46,18:33
10008,11,12,8:50,16:54
10009,11,12,8:20,15:38
10010,11,12,10:28,19:20
10011,11,12,8:25,18:39
10012,11,12,9:34,18:39
10013,11,12,9:37,20:04
10014,11,12,8:40,16:56
10015,11,12,10:14,20:59
10016,11,12,9:37,18:04
10017,11,12,9:08,18:28
10018,11,12,10:23,20:07
10019,11,12,8:22,15:49
10020,11,12,8:14,17:28
10021,11,12,10:02,17:22
10022,11,12,9:15,19:29
10023,11,12,8:00,16:06
10024,11,12,9:06,16:08
10025,11,12,10:30,18:04
10026,11,12,8:34,16:23
10027,11,12,10:37,21:12
10028,11,12,9:04,16:42
10029,11,12,9:53,20:00
10030,11,12,9:36,20:19
10031,11,12,8:42,15:49
10032,11,12,9:13,19:23
10033,11,12,9:10,16:48
10034,11,12,9:11,19:38
10001,11,13,10:15,17:54
10002,11,13,10:44,18:18
10003,11,13,8:18,16:16
10004,11,13,8:24,18:06
10005,11,13,10:38,21:29
10006,11,13,10:11,17:40
10007,11,13,10:32,18:24
10008,11,13,10:52,20:09
10009,11,13,9:44,19:34
10010,11,13,10:36,18:57
10011,11,13,10:55,21:13
10012,11,13,10:36,20:36
10013,11,13,10:48,18:37
10014,11,13,9:00,17:16
10015,11,13,9:24,17:35
10016,11,13,9:45,17:05
10017,11,13,10:40,21:16
10018,11,13,9:08,17:56
10019,11,13,10:51,19:53
10020,11,13,8:11,18:06
10021,11,13,10:26,17:46
10022,11,13,8:54,17:33
10023,11,13,8:28,19:06
10024,11,13,8:01,17:27
10025,11,13,9:48,19:02
10026,11,13,9:45,20:39
10027,11,13,10:28,20:44
10028,11,13,10:10,20:55
10029,11,13,8:48,16:50
10030,11,13,8:47,19:24
10031,11,13,10:43,20:52
10032,11,13,9:34,17:27
10033,11,13,9:00,16:21
10034,11,13,9:36,19:14
10001,11,14,9:26,16:43
10002,11,14,8:34,17:11
10003,11,14,10:01,19:30
10004,11,14,8:17,18:53
10005,11,14,9:47,17:26
10006,11,14,9:10,19:57
10007,11,14,8:42,19:41
10008,11,14,10:25,18:36
10009,11,14,8:26,16:16
10010,11,14,8:50,16:58
10011,11,14,8:06,15:52
10012,11,14,10:50,20:32
10013,11,14,9:47,17:21
10014,11,14,10:40,18:25
10015,11,14,10:59,20:44
10016,11,14,9:19,20:00
10017,11,14,8:35,17:13
10018,11,14,9:59,18:19
10019,11,14,8:51,16:53
10020,11,14,8:50,19:11
10021,11,14,9:48,17:58
10022,11,14,8:04,15:31
10023,11,14,9:13,18:51
10024,11,14,9:53,20:04
10025,11,14,9:43,17:11
10026,11,14,8:50,16:35
10027,11,14,9:01,17:14
10028,11,14,8:57,18:03
10029,11,14,9:28,18:46
10030,11,14,9:21,17:41
10031,11,14,10:10,20:02
10032,11,14,10:03,19:23
10033,11,14,10:21,20:12
10034,11,14,9:52,19:38
10001,11,15,9:52,17:47
10002,11,15,10:36,19:08
10003,11,15,8:41,17:50
10004,11,15,10:28,21:00
10005,11,15,9:55,18:31
10006,11,15,8:37,16:21
10007,11,15,8:02,18:45
10008,11,15,10:16,20:06
10009,11,15,8:24,16:59
10010,11,15,8:56,19:40
10011,11,15,8:13,15:27
10012,11,15,10:05,19:28
10013,11,15,8:49,19:47
10014,11,15,9:30,19:43
10015,11,15,8:18,17:02
10016,11,15,10:40,18:42
10017,11,15,8:43,16:23
10018,11,15,8:26,18:00
10019,11,15,9:44,17:53
10020,11,15,10:22,17:48
10021,11,15,8:48,16:44
10022,11,15,10:49,20:27
10023,11,15,10:56,19:05
10024,11,15,8:32,16:53
10025,11,15,8:08,15:17
10026,11,15,10:40,21:02
10027,11,15,9:43,17:04
10028,11,15,9:36,17:24
10029,11,15,8:47,15:50
10030,11,15,9:33,19:53
10031,11,15,8:59,17:23
10032,11,15,10:46,20:34
10033,11,15,9:21,17:37
10034,11,15,10:13,17:14
10001,11,18,10:50,19:45
10002,11,18,8:03,18:32
10003,11,18,10:04,20:21
10004,11,18,8:23,15:51
10005,11,18,8:58,18:25
10006,11,18,10:48,18:18
10007,11,18,9:13,16:29
10008,11,18,8:17,17:53
10009,11,18,9:51,20:09
10010,11,18,8:59,19:35
10011,11,18,8:08,15:10
10012,11,18,10:55,21:24
10013,11,18,9:59,17:53
10014,11,18,9:08,18:18
10015,11,18,10:40,18:22
10016,11,18,9:44,16:55
10017,11,18,9:30,19:55
10018,11,18,10:38,21:03
10019,11,18,9:55,19:32
10020,11,18,9:31,18:52
10021,11,18,9:36,17:32
10022,11,18,10:21,21:08
10023,11,18,10:42,17:48
10024,11,18,9:08,17:55
10025,11,18,8:58,19:07
10026,11,18,10:29,17:48
10027,11,18,10:51,20:22
10028,11,18,10:36,18:57
10029,11,18,10:10,19:12
10030,11,18,10:18,19:44
10031,11,18,9:12,16:34
10032,11,18,9:37,18:02
10033,11,18,9:29,17:23
10034,11,18,8:31,18:56
10001,11,19,9:37,17:07
10002,11,19,8:27,15:30
10003,11,19,9:38,20:33
10004,11,19,8:21,15:29
10005,11,19,9:45,18:03
10006,11,19,9:23,16:28
10007,11,19,10:04,19:50
10008,11,19,9:44,17:26
10009,11,19,9:35,19:52
10010,11,19,8:50,18:20
10011,11,19,9:43,18:36
10012,11,19,9:22,17:13
10013,11,19,10:28,21:13
10014,11,19,9:58,18:58
10015,11,19,10:50,18:29
10016,11,19,8:16,15:18
10017,11,19,10:28,18:34
10018,11,19,9:46,17:17
10019,11,19,10:22,21:17
10020,11,19,8:39,16:11
10021,11,19,10:47,18:28
10022,11,19,8:30,16:23
10023,11,19,9:12,18:56
10024,11,19,10:12,17:27
10025,11,19,10:41,18:30
10026,11,19,10:37,20:26
10027,11,19,10:11,19:44
10028,11,19,8:31,18:22
10029,11,19,8:17,16:37
10030,11,19,10:31,19:28
10031,11,19,9:48,18:04
10032,11,19,10:51,20:55
10033,11,19,10:00,20:25
10034,11,19,8:14,17:20
10001,11,20,8:12,16:45
10002,11,20,8:08,16:36
10003,11,20,10:01,17:37
10004,11,20,9:44,19:47
10005,11,20,9:29,16:35
10006,11,20,8:44,19:00
10007,11,20,9:36,17:20
10008,11,20,9:09,16:38
10009,11,20,9:26,18:26
10010,11,20,9:08,18:36
10011,11,20,10:50,19:16
10012,11,20,10:05,17:10
10013,11,20,8:32,18:46
10014,11,20,8:12,16:35
10015,11,20,8:57,17:18
10016,11,20,9:15,16:21
10017,11,20,10:38,19:22
10018,11,20,9:07,16:18
10019,11,20,10:22,18:20
10020,11,20,10:18,21:11
10021,11,20,9:18,16:39
10022,11,20,8:55,19:02
10023,11,20,8:01,17:20
10024,11,20,9:36,17:45
10025,11,20,8:44,19:18
10026,11,20,8:20,15:44
10027,11,20,9:23,18:19
10028,11,20,10:56,19:21
10029,11,20,9:11,17:26
10030,11,20,9:03,16:12
10031,11,20,10:45,19:00
10032,11,20,8:41,16:31
10033,11,20,10:05,17:15
10034,11,20,10:31,17:51
10001,11,21,9:58,19:16
10002,11,21,8:59,19:30
10003,11,21,8:12,18:06
10004,11,21,9:24,17:45
10005,11,21,10:51,21:16
10006,11,21,8:54,17:31
10007,11,21,8:37,16:11
10008,11,21,9:37,17:50
10009,11,21,9:30,16:45
10010,11,21,9:38,18:27
10011,11,21,9:22,20:20
10012,11,21,9:23,17:48
10013,11,21,9:03,20:01
10014,11,21,10:03,18:26
10015,11,21,10:46,20:31
10016,11,21,10:49,19:11
10017,11,21,10:24,18:55
10018,11,21,9:42,17:12
10019,11,21,10:40,18:49
10020,11,21,10:18,17:20
10021,11,21,9:25,20:19
10022,11,21,9:45,20:08
10023,11,21,8:19,15:56
10024,11,21,10:31,17:44
10025,11,21,10:27,17:31
10026,11,21,9:43,19:54
10027,11,21,10:23,20:41
10028,11,21,8:14,18:34
10029,11,21,9:43,19:51
10030,11,21,9:13,18:39
10031,11,21,10:35,19:25
10032,11,21,10:04,19:48
10033,11,21,10:26,20:39
10034,11,21,8:13,15:27
10001,11,22,10:00,19:07
10002,11,22,8:41,18:42
10003,11,22,8:42,18:43
10004,11,22,10:19,18:21
10005,11,22,10:34,20:03
10006,11,22,9:23,18:34
10007,11,22,8:58,17:20
10008,11,22,9:48,20:23
10009,11,22,10:37,20:59
10010,11,22,9:36,19:44
10011,11,22,10:01,18:26
10012,11,22,10:58,21:11
10013,11,22,10:31,17:40
10014,11,22,9:22,18:43
10015,11,22,9:11,18:55
10016,11,22,10:06,17:24
10017,11,22,10:05,20:46
10018,11,22,9:30,20:12
10019,11,22,9:46,17:20
10020,11,22,8:57,16:54
10021,11,22,10:40,20:42
10022,11,22,10:18,20:33
10023,11,22,9:15,18:51
10024,11,22,8:31,16:01
10025,11,22,9:49,20:36
10026,11,22,8:22,18:25
10027,11,22,8:46,16:23
10028,11,22,10:31,20:36
10029,11,22,10:22,19:16
10030,11,22,9:43,18:50
10031,11,22,10:27,20:02
10032,11,22,9:15,17:26
10033,11,22,8:33,17:49
10034,11,22,9:12,18:18
10001,11,25,9:28,19:51
10002,11,25,10:01,18:27
10003,11,25,9:40,20:33
10004,11,25,9:39,20:04
10005,11,25,10:01,19:45
10006,11,25,10:30,18:50
10007,11,25,10:28,18:32
10008,11,25,8:13,16:23
10009,11,25,10:04,21:01
10010,11,25,10:33,17:33
10011,11,25,9:09,17:45
10012,11,25,9:20,18:46
10013,11,25,10:18,17:35
10014,11,25,10:15,20:15
10015,11,25,9:47,19:19
10016,11,25,8:32,16:07
10017,11,25,9:02,16:34
10018,11,25,8:12,15:13
10019,11,25,8:07,15:56
10020,11,25,8:25,16:55
10021,11,25,8:01,18:51
10022,11,25,10:44,19:12
10023,11,25,9:50,17:15
10024,11,25,9:30,19:41
10025,11,25,8:36,18:46
10026,11,25,10:40,18:36
10027,11,25,10:57,19:01
10028,11,25,10:25,18:15
10029,11,25,10:45,17:55
10030,11,25,9:14,18:12
10031,11,25,9:31,19:34
10032,11,25,8:13,17:18
10033,11,25,8:53,17:37
10034,11,25,9:59,17:03
10001,11,26,8:25,19:21
10002,11,26,8:42,16:43
10003,11,26,8:03,15:52
10004,11,26,9:23,20:05
10005,11,26,10:00,20:57
10006,11,26,10:55,21:16
10007,11,26,8:46,17:08
10008,11,26,9:53,20:10
10009,11,26,9:04,18:23
10010,11,26,10:08,20:50
10011,11,26,8:36,15:39
10012,11,26,9:38,17:42
10013,11,26,10:01,20:20
10014,11,26,10:04,17:53
10015,11,26,9:13,17:50
10016,11,26,8:25,16:14
10017,11,26,10:49,20:47
10018,11,26,10:45,17:51
10019,11,26,10:45,21:30
10020,11,26,8:57,19:56
10021,11,26,8:51,18:54
10022,11,26,9:04,17:00
10023,11,26,9:27,19:18
10024,11,26,8:59,18:52
10025,11,26,9:50,17:45
10026,11,26,8:35,18:20
10027,11,26,8:41,17:58
10028,11,26,9:07,19:41
10029,11,26,8:31,18:30
10030,11,26,8:45,19:14
10031,11,26,8:40,16:24
10032,11,26,9:06,17:58
10033,11,26,8:08,18:59
10034,11,26,9:22,19:56
10001,11,27,9:57,20:19
10002,11,27,10:44,21:24
10003,11,27,10:51,21:07
10004,11,27,8:31,18:06
10005,11,27,10:59,20:43
10006,11,27,9:37,19:13
10007,11,27,10:24,21:01
10008,11,27,10:04,20:11
10009,11,27,9:28,20:00
10010,11,27,8:34,19:16
10011,11,27,8:03,15:12
10012,11,27,10:23,18:27
10013,11,27,9:27,18:45
10014,11,27,8:40,15:42
10015,11,27,9:53,20:17
10016,11,27,10:20,20:56
10017,11,27,10:08,20:35
10018,11,27,10:34,20:14
10019,11,27,9:04,19:03
10020,11,27,10:37,18:38
10021,11,27,8:58,19:43
10022,11,27,10:54,20:55
10023,11,27,10:44,21:09
10024,11,27,10:49,19:50
10025,11,27,9:28,17:34
10026,11,27,10:13,21:02
10027,11,27,10:58,18:17
10028,11,27,8:54,17:23
10029,11,27,8:06,18:21
10030,11,27,9:50,18:07
10031,11,27,8:19,17:42
10032,11,27,10:52,20:24
10033,11,27,10:12,17:19
10034,11,27,10:44,18:52
10001,11,28,10:18,20:09
10002,11,28,10:32,19:55
10003,11,28,10:38,18:45
10004,11,28,8:55,16:29
10005,11,28,10:06,19:24
10006,11,28,8:55,18:33
10007,11,28,8:56,16:43
10008,11,28,9:37,18:18
10009,11,28,9:13,20:00
10010,11,28,10:52,20:07
10011,11,28,8:00,17:57
10012,11,28,9:59,19:22
10013,11,28,10:22,20:27
10014,11,28,10:59,21:49
10015,11,28,8:25,15:35
10016,11,28,9:20,16:34
10017,11,28,8:42,19:15
10018,11,28,10:38,17:43
10019,11,28,10:21,18:10
10020,11,28,9:03,18:27
10021,11,28,9:03,16:57
10022,11,28,9:43,18:57
10023,11,28,9:01,18:08
10024,11,28,8:57,16:41
10025,11,28,8:06,17:25
10026,11,28,9:52,20:06
10027,11,28,9:44,19:22
10028,11,28,10:43,19:09
10029,11,28,10:10,17:40
10030,11,28,8:27,18:38
10031,11,28,8:33,19:22
10032,11,28,10:28,20:56
10033,11,28,10:05,20:34
10034,11,28,9:46,17:10
10001,11,29,10:35,21:12
10002,11,29,8:56,18:05
10003,11,29,8:28,16:11
10004,11,29,9:54,17:53
10005,11,29,10:23,18:22
10006,11,29,9:46,19:53
10007,11,29,8:59,18:17
10008,11,29,8:45,17:33
10009,11,29,8:25,18:56
10010,11,29,9:46,16:54
10011,11,29,9:10,16:54
10012,11,29,10:30,17:48
10013,11,29,9:15,17:33
10014,11,29,10:22,17:55
10015,11,29,9:58,18:14
10016,11,29,9:26,19:45
10017,11,29,9:34,19:20
10018,11,29,9:40,17:58
10019,11,29,8:43,17:49
10020,11,29,9:38,17:27
10021,11,29,10:17,21:00
10022,11,29,9:36,18:14
10023,11,29,9:14,17:45
10024,11,29,9:52,18:33
10025,11,29,9:25,20:15
10026,11,29,10:55,21:10
10027,11,29,10:08,17:22
10028,11,29,8:30,16:42
10029,11,29,10:05,19:49
10030,11,29,9:14,19:27
10031,11,29,10:10,18:27
10032,11,29,9:47,18:30
10033,11,29,10:47,21:00
10034,11,29,8:56,19:40
10001,12,2,8:45,16:43
10002,12,2,9:57,16:57
10003,12,2,8:43,17:37
10004,12,2,9:20,16:52
10005,12,2,10:08,17:31
10006,12,2,8:39,18:04
10007,12,2,8:13,15:51
10008,12,2,9:30,18:42
10009,12,2,9:42,19:54
10010,12,2,8:17,17:44
10011,12,2,8:00,15:14
10012,12,2,9:57,18:14
10013,12,2,9:20,18:16
10014,12,2,10:22,20:37
10015,12,2,8:59,19:50
10016,12,2,10:05,19:59
10017,12,2,8:07,16:58
10018,12,2,10:58,21:50
10019,12,2,8:08,18:31
10020,12,2,9:06,19:38
10021,12,2,8:53,18:14
10022,12,2,10:54,21:27
10023,12,2,9:33,16:43
10024,12,2,9:52,19:23
10025,12,2,8:27,18:44
10026,12,2,10:22,20:13
10027,12,2,8:32,17:43
10028,12,2,9:55,16:58
10029,12,2,9:30,18:38
10030,12,2,9:59,20:30
10031,12,2,10:44,19:29
10032,12,2,9:19,18:38
10033,12,2,10:52,19:33
10034,12,2,8:45,17:43
10001,12,3,8:07,18:51
10002,12,3,9:32,17:09
10003,12,3,10:06,18:24
10004,12,3,8:43,16:03
10005,12,3,8:15,15:19
10006,12,3,8:43,17:53
10007,12,3,10:18,18:15
10008,12,3,10:49,18:51
10009,12,3,8:55,17:55
10010,12,3,8:43,17:13
10011,12,3,9:40,18:44
10012,12,3,10:02,20:12
10013,12,3,8:14,17:10
10014,12,3,9:26,17:49
10015,12,3,9:37,19:43
10016,12,3,9:25,19:21
10017,12,3,10:49,18:14
10018,12,3,9:45,18:42
10019,12,3,10:50,19:49
10020,12,3,9:03,16:14
10021,12,3,9:06,17:54
10022,12,3,10:43,19:10
10023,12,3,8:54,18:08
10024,12,3,10:15,17:30
10025,12,3,8:34,16:36
10026,12,3,8:24,17:46
10027,12,3,10:44,21:15
10028,12,3,10:52,18:04
10029,12,3,9:00,17:55
10030,12,3,9:24,20:22
10031,12,3,9:58,17:12
10032,12,3,8:58,16:00
10033,12,3,10:15,20:39
10034,12,3,9:53,19:19
10001,12,4,10:49,18:57
10002,12,4,10:29,18:41
10003,12,4,9:26,19:12
10004,12,4,10:35,18:18
10005,12,4,8:58,19:48
10006,12,4,10:27,21:07
10007,12,4,9:52,19:00
10008,12,4,10:29,17:38
10009,12,4,10:23,19:43
10010,12,4,8:10,16:13
10011,12,4,9:59,17:34
10012,12,4,9:25,17:41
10013,12,4,9:27,18:03
10014,12,4,10:50,18:56
10015,12,4,10:40,18:17
10016,12,4,10:28,18:07
10017,12,4,8:07,15:09
10018,12,4,8:42,18:08
10019,12,4,10:10,17:50
10020,12,4,10:35,19:50
10021,12,4,9:00,19:42
10022,12,4,8:25,16:24
10023,12,4,9:08,16:51
10024,12,4,8:58,16:32
10025,12,4,9:32,17:53
10026,12,4,9:06,19:33
10027,12,4,10:49,20:19
10028,12,4,10:53,19:48
10029,12,4,8:10,17:44
10030,12,4,8:26,18:52
10031,12,4,8:35,15:57
10032,12,4,8:50,16:08
10033,12,4,9:46,20:13
10034,12,4,8:29,19:18
10001,12,5,9:12,16:52
10002,12,5,9:23,17:17
10003,12,5,8:13,17:28
10004,12,5,8:47,15:50
10005,12,5,8:02,18:21
10006,12,5,9:13,18:18
10007,12,5,9:39,19:59
10008,12,5,10:10,20:10
10009,12,5,9:05,18:19
10010,12,5,8:13,19:06
10011,12,5,10:44,18:38
10012,12,5,8:08,17:48
10013,12,5,8:37,18:47
10014,12,5,10:01,20:33
10015,12,5,10:25,18:52
10016,12,5,10:57,21:55
10017,12,5,10:39,21:09
10018,12,5,10:59,21:55
10019,12,5,8:22,16:09
10020,12,5,10:09,20:16
10021,12,5,9:40,20:25
10022,12,5,8:18,15:49
10023,12,5,8:02,17:33
10024,12,5,10:55,18:14
10025,12,5,10:00,19:41
10026,12,5,8:38,15:49
10027,12,5,9:49,16:56
10028,12,5,10:26,19:47
10029,12,5,9:51,16:54
10030,12,5,10:28,18:26
10031,12,5,9:23,19:29
10032,12,5,9:17,19:03
10033,12,5,9:41,20:20
10034,12,5,10:26,21:03
10001,12,6,10:37,20:43
10002,12,6,9:32,18:33
10003,12,6,8:18,16:12
10004,12,6,10:18,19:46
10005,12,6,9:40,18:19
10006,12,6,9:19,19:36
10007,12,6,8:45,19:28
10008,12,6,8:48,18:34
10009,12,6,8:46,18:03
10010,12,6,8:44,17:47
10011,12,6,10:14,20:00
10012,12,6,9:18,19:07
10013,12,6,8:52,18:44
10014,12,6,10:47,18:53
10015,12,6,10:26,19:32
10016,12,6,9:20,20:14
10017,12,6,9:29,20:08
10018,12,6,9:00,19:55
10019,12,6,9:46,20:28
10020,12,6,9:33,16:40
10021,12,6,8:28,17:11
10022,12,6,9:31,17:47
10023,12,6,10:38,19:03
10024,12,6,8:04,17:29
10025,12,6,10:06,19:47
10026,12,6,10:57,21:50
10027,12,6,9:54,18:12
10028,12,6,10:28,20:42
10029,12,6,8:05,18:24
10030,12,6,9:58,17:19
10031,12,6,10:30,20:27
10032,12,6,10:31,20:08
10033,12,6,8:51,18:30
10034,12,6,8:38,17:39
10001,12,9,8:40,18:16
10002,12,9,8:28,18:13
10003,12,9,9:22,17:44
10004,12,9,10:11,20:09
10005,12,9,9:06,19:21
10006,12,9,8:18,15:32
10007,12,9,10:23,19:06
10008,12,9,9:45,19:04
10009,12,9,8:34,17:46
10010,12,9,9:39,17:45
10011,12,9,8:45,17:31
10012,12,9,9:59,20:30
10013,12,9,10:01,17:24
10014,12,9,8:00,15:39
10015,12,9,8:30,18:16
10016,12,9,9:22,17:55
10017,12,9,8:12,18:56
10018,12,9,9:33,16:52
10019,12,9,10:00,18:50
10020,12,9,10:15,19:03
10021,12,9,8:21,18:53
10022,12,9,9:24,17:48
10023,12,9,10:05,19:53
10024,12,9,8:05,18:24
10025,12,9,8:47,17:00
10026,12,9,8:28,16:30
10027,12,9,10:23,17:44
10028,12,9,8:07,18:53
10029,12,9,10:08,20:21
10030,12,9,9:48,17:00
10031,12,9,8:24,18:18
10032,12,9,8:54,16:34
10033,12,9,8:24,17:39
10034,12,9,10:42,21:41
10001,12,10,9:36,16:39
10002,12,10,10:31,20:49
10003,12,10,8:31,15:36
10004,12,10,8:55,18:30
10005,12,10,9:06,17:32
10006,12,10,9:26,17:21
10007,12,10,8:42,17:55
10008,12,10,8:21,18:30
10009,12,10,9:44,20:12
10010,12,10,9:57,20:45
10011,12,10,10:25,19:47
10012,12,10,8:10,18:05
10013,12,10,10:07,17:38
10014,12,10,8:00,18:57
10015,12,10,8:47,19:29
10016,12,10,9:10,16:13
10017,12,10,9:46,17:32
10018,12,10,8:48,18:13
10019,12,10,8:34,18:30
10020,12,10,10:50,20:18
10021,12,10,8:57,17:51
10022,12,10,8:27,17:02
10023,12,10,8:09,16:28
10024,12,10,9:17,18:51
10025,12,10,10:31,21:27
10026,12,10,8:00,18:15
10027,12,10,8:11,18:42
10028,12,10,9:05,16:05
10029,12,10,10:20,20:11
10030,12,10,8:59,18:00
10031,12,10,8:33,18:55
10032,12,10,8:04,17:12
10033,12,10,9:27,18:36
10034,12,10,9:34,19:33
